area,bathroom_num,bedroom_num,dev_name,furnishing,locality,post_date,price,type,user_type,year_posted,month_posted
915.0,2.0,2.0,Ayyappa Construction Co,Furnished,Lokhandwala Complex,2019-12-10,47000.0,Apartment,Agent,2019,12
1060.0,2.0,2.0,Kukreja Construction Company,Unfurnished,Deonar,2019-12-13,47000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Sumeru Buildcon Private Limited,Unfurnished,SV Patel Nagar,2019-11-16,45000.0,Apartment,Agent,2019,11
600.0,2.0,2.0,Platinum Corp,Semi-Furnished,Andheri West,2019-12-16,47000.0,Apartment,Agent,2019,12
1640.0,2.0,2.0,Mahindra Lifespace Developers Ltd.,Unfurnished,Bhandup West,2020-01-02,45500.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Lok Housing and Constructions Ltd.,Semi-Furnished,Marol Maroshi Road,2019-12-05,43000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Kukreja Construction Company,Unfurnished,Chembur,2019-11-26,50000.0,Apartment,Agent,2019,11
1100.0,2.0,2.0,Sai Group of Developers,Semi-Furnished,D.N. Nagar,2019-12-13,50000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Ajmera Cityscapes,Semi-Furnished,Andheri West,2019-12-31,43000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Bholenath Developers Ltd.,Furnished,Dr CG Rd,2019-12-23,48000.0,Apartment,Agent,2019,12
1094.0,2.0,2.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Film City Road,2019-12-03,41000.0,Apartment,Agent,2019,12
1250.0,2.0,2.0,Maredian Realtors Pvt Ltd.,Furnished,Jogeshwari West,2019-12-03,42000.0,Apartment,Agent,2019,12
1200.0,2.0,2.0,Neptune Group,Semi-Furnished,Bhandup West,2019-12-17,41000.0,Apartment,Agent,2019,12
955.0,2.0,2.0,Ajmera Realty & Infra India Ltd.,Unfurnished,Bhakti Park,2019-11-27,44000.0,Apartment,Agent,2019,11
1040.0,2.0,2.0,Runwal Developers,Unfurnished,Mulund West,2019-11-23,41000.0,Apartment,Agent,2019,11
1200.0,2.0,2.0,Neelam Realtors,Unfurnished,Nahur East,2019-11-14,42000.0,Apartment,Agent,2019,11
900.0,2.0,2.0,Roha Builders,Semi-Furnished,Andheri East,2019-11-29,42000.0,Apartment,Agent,2019,11
970.0,2.0,2.0,Mantri Realty,Furnished,Goregaon East,2020-01-04,44000.0,Apartment,Agent,2020,01
1255.0,2.0,2.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2019-12-12,46000.0,Apartment,Agent,2019,12
1100.0,2.0,2.0,Kalpataru Limited,Unfurnished,LBS Marg,2020-01-03,41000.0,Apartment,Agent,2020,01
950.0,2.0,2.0,Nirmal Lifestyle,Furnished,Mulund West,2019-12-18,40000.0,Apartment,Agent,2019,12
930.0,2.0,2.0,Cooperative Group Housing Society,Furnished,Yashwant Nagar,2019-12-07,50000.0,Apartment,Agent,2019,12
1180.0,2.0,2.0,Oberoi Realty Limited,Semi-Furnished,"Thakur Village, Kandivali East",2019-11-22,42000.0,Apartment,Agent,2019,11
1050.0,2.0,2.0,Matra Realty Ltd.,Furnished,Andheri West,2019-12-08,50000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Runwal Developers,Furnished,Mulund West,2019-12-09,45000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Kabra Group,Unfurnished,Unnat Nagar,2020-01-04,43000.0,Apartment,Agent,2020,01
952.0,2.0,2.0,Mahindra Lifespace Developers Ltd.,Unfurnished,Andheri East,2020-01-11,50000.0,Apartment,Agent,2020,01
950.0,2.0,2.0,Srishti Group,Furnished,Central Area,2019-12-30,47000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Group Seven,Furnished,Goregaon East,2020-01-13,44450.0,Apartment,Agent,2020,01
1100.0,2.0,2.0,Runwal Developers,Semi-Furnished,Mulund West,2019-12-30,42000.0,Apartment,Agent,2019,12
985.0,2.0,2.0,Ahuja Group,Unfurnished,Chembur,2020-01-13,43000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Raheja Developers Ltd.,Unfurnished,Powai,2020-01-13,40000.0,Apartment,Agent,2020,01
1125.0,2.0,2.0,Runwal Developers,Semi-Furnished,Nahur Gaothan,2020-01-13,42000.0,Apartment,Agent,2020,01
1486.0,2.0,2.0,Mahindra Lifespace Developers Ltd.,Unfurnished,Bhandup West,2020-01-12,48000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Nahar Group,Unfurnished,Chandivali,2020-01-13,46000.0,Apartment,Agent,2020,01
1200.0,2.0,2.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Andheri East,2020-01-13,48000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Raheja Universal Pvt Ltd.,Unfurnished,"Thakur Village, Kandivali East",2019-12-28,40000.0,Apartment,Agent,2019,12
970.0,2.0,2.0,Srishti Construction,Furnished,Powai,2020-01-13,48000.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,DB Realty Limited,Semi-Furnished,Goregaon East,2020-01-11,50000.0,Apartment,Agent,2020,01
1005.0,2.0,2.0,Kalpataru Limited,Unfurnished,Bhandup West,2020-01-11,40000.0,Apartment,Agent,2020,01
1200.0,2.0,2.0,Kabra Group,Unfurnished,Goregaon West,2020-01-12,40000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Hubtown Limited,Furnished,Andheri East,2020-01-11,46000.0,Apartment,Agent,2020,01
1100.0,2.0,2.0,Rajesh LifeSpaces,Furnished,Vikhroli West,2020-01-13,45913.0,Apartment,Agent,2020,01
1175.0,2.0,2.0,Godrej Properties,Unfurnished,Chembur,2020-01-12,45000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Divine Space,Unfurnished,Goregaon East,2020-01-11,50000.0,Apartment,Agent,2020,01
955.0,2.0,2.0,Ajmera Group,Unfurnished,Bhakti Park,2020-01-12,49000.0,Apartment,Agent,2020,01
1250.0,2.0,2.0,Haware,Unfurnished,Chembur,2020-01-13,46000.0,Apartment,Agent,2020,01
690.0,2.0,2.0,Group Seven,Semi-Furnished,Gokuldham,2020-01-13,44000.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,Kalpataru Limited,Semi-Furnished,Ashok Nagar Western Mumbai,2020-01-06,43000.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,JP Infra,Semi-Furnished,Gokuldham,2020-01-11,46000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Cooperative Group Housing Society,Semi-Furnished,Central Avenue Road,2020-01-11,48000.0,Apartment,Agent,2020,01
1165.0,2.0,2.0,Runwal Developers,Semi-Furnished,Mulund West,2020-01-12,40000.0,Apartment,Agent,2020,01
1025.0,2.0,2.0,Gundecha Group,Semi-Furnished,Powai,2020-01-13,50000.0,Apartment,Agent,2020,01
1250.0,2.0,2.0,Ashford Group,Unfurnished,Ghatkopar West,2020-01-13,42000.0,Apartment,Agent,2020,01
812.0,2.0,2.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Malad East,2020-01-12,45000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Hiranandani Group,Semi-Furnished,Powai,2020-01-13,45000.0,Apartment,Agent,2020,01
1307.0,2.0,2.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2020-01-11,45000.0,Apartment,Agent,2020,01
830.0,2.0,2.0,The Wadhwa Group,Unfurnished,Ghatkopar West,2020-01-13,44000.0,Apartment,Agent,2020,01
955.0,2.0,2.0,Ajmera Group,Furnished,Bhakti Park,2020-01-11,41000.0,Apartment,Agent,2020,01
1054.0,2.0,2.0,Neelam Realtors,Semi-Furnished,Nahur East,2020-01-12,41000.0,Apartment,Agent,2020,01
1061.0,2.0,2.0,Lalani Group,Furnished,Film City Road,2020-01-11,42000.0,Apartment,Agent,2020,01
1200.0,2.0,2.0,Atul Projects,Semi-Furnished,Andheri East,2020-01-13,48000.0,Apartment,Agent,2020,01
960.0,2.0,2.0,Seth Developer,Furnished,Mulund West,2020-01-11,42000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Cooperative Group Housing Society,Semi-Furnished,Chandivali,2020-01-13,42000.0,Apartment,Agent,2020,01
1080.0,2.0,2.0,Oberoi Realty Limited,Semi-Furnished,"Thakur Village, Kandivali East",2020-01-11,42500.0,Apartment,Agent,2020,01
910.0,2.0,2.0,Atul Projects,Unfurnished,Andheri East,2020-01-08,44000.0,Apartment,Agent,2020,01
1400.0,2.0,2.0,Neha Group,Unfurnished,Goregaon East,2020-01-12,42000.0,Apartment,Agent,2020,01
980.0,2.0,2.0,Ornate Universal,Furnished,Goregaon West,2020-01-13,42000.0,Apartment,Agent,2020,01
1100.0,2.0,2.0,Sheth Creators,Semi-Furnished,Marol Maroshi Road,2020-01-11,49500.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,Neelkanth Developers,Semi-Furnished,Chembur,2020-01-11,50000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Cooperative Group Housing Society,Furnished,Versova,2019-12-21,49000.0,Apartment,Agent,2019,12
1208.0,2.0,2.0,Kabra Group,Unfurnished,Goregaon West,2020-01-12,42000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Ahimsa group,Semi-Furnished,Malad West,2020-01-13,43000.0,Apartment,Agent,2020,01
1300.0,2.0,2.0,Divine Space,Unfurnished,Goregaon East,2020-01-11,46000.0,Apartment,Agent,2020,01
1105.0,2.0,2.0,Nahar Group,Unfurnished,Chandivali,2020-01-11,48000.0,Apartment,Agent,2020,01
1294.0,2.0,2.0,Kalpataru Limited,Semi-Furnished,Bhandup West,2020-01-13,42000.0,Apartment,Agent,2020,01
950.0,2.0,2.0,Godrej Properties,Unfurnished,Shell Colony,2019-11-21,45000.0,Apartment,Agent,2019,11
1000.0,2.0,2.0,Nahar Group,Semi-Furnished,Chandivali,2020-01-12,48000.0,Apartment,Agent,2020,01
950.0,2.0,2.0,Runwal Developers,Unfurnished,Mulund West,2020-01-11,42000.0,Apartment,Agent,2020,01
1255.0,2.0,2.0,Runwal Developers,Semi-Furnished,Ghatkopar West,2020-01-11,47000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Sethia Infrastructure,Unfurnished,Motilal Nagar 2,2020-01-12,40000.0,Apartment,Agent,2020,01
1092.0,2.0,2.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Marol,2020-01-13,47001.0,Apartment,Agent,2020,01
1290.0,2.0,2.0,JP Infra,Semi-Furnished,Film City Road,2020-01-11,45000.0,Apartment,Agent,2020,01
980.0,2.0,2.0,GHP Builders And Developers,Unfurnished,Rambaug,2020-01-09,43000.0,Apartment,Agent,2020,01
1290.0,2.0,2.0,JP Infra,Semi-Furnished,Film City Road,2020-01-13,48000.0,Apartment,Agent,2020,01
1040.0,2.0,2.0,The Wadhwa Group,Unfurnished,Ghatkopar West,2020-01-11,46000.0,Apartment,Agent,2020,01
1105.0,2.0,2.0,Nahar Group,Unfurnished,Chandivali,2019-12-19,46000.0,Apartment,Agent,2019,12
1100.0,2.0,2.0,Group Seven,Semi-Furnished,Film City Road,2020-01-10,41000.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,Park View Developers,Unfurnished,Magathane,2019-12-20,45000.0,Apartment,Agent,2019,12
1157.0,2.0,2.0,Raheja Universal Pvt Ltd.,Furnished,Madh,2019-11-20,45000.0,Apartment,Agent,2019,11
1050.0,2.0,2.0,Nha infra,Unfurnished,Chembur,2020-01-13,45000.0,Apartment,Agent,2020,01
1357.0,2.0,2.0,Kalpataru Limited,Semi-Furnished,Bhandup West,2020-01-10,42400.0,Apartment,Agent,2020,01
850.0,2.0,2.0,Rajesh LifeSpaces,Semi-Furnished,Vikhroli West,2019-12-26,48000.0,Apartment,Agent,2019,12
1150.0,2.0,2.0,K Raheja Construction,Furnished,Mindspace,2020-01-12,47000.0,Apartment,Agent,2020,01
1080.0,2.0,2.0,Lucent Infra Projects Pvt. Ltd.,Semi-Furnished,Dindoshi,2020-01-13,40000.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,K Raheja Corp,Semi-Furnished,Malad West,2020-01-12,45000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Hubtown Limited,Unfurnished,Sakinaka Junction,2019-12-04,43000.0,Apartment,Agent,2019,12
1150.0,2.0,2.0,Kanakia Spaces Realty Pvt. Ltd.,Unfurnished,Marol Maroshi,2019-12-22,50000.0,Apartment,Agent,2019,12
1135.0,2.0,2.0,Sadguru Group Housing & Infrastructure,Furnished,Film City Road,2019-12-21,41000.0,Apartment,Agent,2019,12
1475.0,2.0,2.0,Ashford Group Builders,Unfurnished,Mulund West,2020-01-11,45000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Hubtown Limited,Unfurnished,Sakinaka Junction,2019-12-27,43000.0,Apartment,Agent,2019,12
875.0,2.0,2.0,PIL Developers Pvt Ltd,Semi-Furnished,Malad East,2020-01-11,40000.0,Apartment,Agent,2020,01
1200.0,2.0,2.0,Dilip Group,Semi-Furnished,Kandivali West,2019-12-05,40000.0,Apartment,Agent,2019,12
1150.0,2.0,2.0,Chandak Group,Unfurnished,Goregaon West,2019-12-20,43000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,Group Seven,Furnished,Film City Road,2019-11-27,48000.0,Apartment,Agent,2019,11
750.0,2.0,2.0,Raheja Universal Pvt Ltd.,Semi-Furnished,"Thakur Village, Kandivali East",2020-01-11,40000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,PR Developers,Unfurnished,Andheri East,2020-01-12,47500.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Mayfair Housing,Unfurnished,Vikhroli West,2020-01-13,44500.0,Apartment,Agent,2020,01
1250.0,2.0,2.0,Sethia Infrastructure,Semi-Furnished,Motilal Nagar 2,2020-01-04,40000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Kukreja construction,Semi-Furnished,Chembur,2019-12-03,45000.0,Apartment,Agent,2019,12
1025.0,2.0,2.0,Spenta Corporation,Unfurnished,Chembur,2020-01-08,42000.0,Apartment,Agent,2020,01
1100.0,2.0,2.0,Godrej Constructions,Semi-Furnished,Vikhroli East,2020-01-10,50000.0,Apartment,Agent,2020,01
1100.0,2.0,2.0,Emgee Group,Semi-Furnished,Wadala East,2019-11-29,48000.0,Apartment,Agent,2019,11
950.0,2.0,2.0,GHP Builders And Developers,Semi-Furnished,Chandivali,2020-01-12,41500.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,RNA Corp,Semi-Furnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-06,45000.0,Apartment,Agent,2020,01
955.0,2.0,2.0,Ajmera Group,Semi-Furnished,Wadala East,2020-01-13,48000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Group Seven,Furnished,Goregaon East,2020-01-08,50000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Nahar Group,Unfurnished,Chandivali,2019-12-21,42000.0,Apartment,Agent,2019,12
950.0,2.0,2.0,Dedhia Group,Semi-Furnished,Chandivali,2020-01-08,45000.0,Apartment,Agent,2020,01
1065.0,2.0,2.0,Sadguna Realty,Unfurnished,Chembur,2020-01-09,44000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Ashok Jogani,Furnished,Marol,2020-01-11,42000.0,Apartment,Agent,2020,01
1090.0,2.0,2.0,Neelam Realtors,Unfurnished,Nahur East,2019-11-14,42000.0,Apartment,Agent,2019,11
1000.0,2.0,2.0,K Raheja Corp,Furnished,Mindspace,2020-01-09,50000.0,Apartment,Agent,2020,01
1095.0,2.0,2.0,Sheth Creators,Unfurnished,Andheri East,2020-01-09,50000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Zaveri Construction,Semi-Furnished,Andheri West,2019-12-04,40000.0,Apartment,Agent,2019,12
1290.0,2.0,2.0,JP Infra,Semi-Furnished,Gokuldham,2020-01-12,48000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Prathamesh Krupa Buildcon Pvt Ltd,Unfurnished,Andheri West,2020-01-04,50000.0,Apartment,Agent,2020,01
1100.0,2.0,2.0,Cooperative Group Housing Society,Furnished,Basant Cinema,2019-12-28,45000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Lodha Group,Unfurnished,Andheri East,2019-11-21,46000.0,Apartment,Agent,2019,11
950.0,2.0,2.0,Jain Group,Semi-Furnished,Malad West,2020-01-09,42000.0,Apartment,Agent,2020,01
1425.0,2.0,2.0,Mahindra Lifespace Developers Ltd.,Semi-Furnished,Bhandup West,2020-01-10,43900.0,Apartment,Agent,2020,01
1200.0,2.0,2.0,Kanakia Spaces Realty Pvt. Ltd.,Furnished,Magathane,2019-12-05,43000.0,Apartment,Agent,2019,12
1300.0,2.0,2.0,Aadi Properties,Furnished,Kanjurmarg East,2019-12-24,45000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Raheja Developers Ltd.,Furnished,Powai,2019-11-20,50000.0,Apartment,Agent,2019,11
865.0,2.0,2.0,K Raheja Corp,Furnished,Malad West,2020-01-02,50000.0,Apartment,Agent,2020,01
980.0,2.0,2.0,Sethia Infrastructure,Unfurnished,Motilal Nagar 2,2020-01-12,40000.0,Apartment,Agent,2020,01
945.0,2.0,2.0,B Safal Constructions India Pvt. Ltd.,Unfurnished,Chembur,2019-11-20,48000.0,Apartment,Agent,2019,11
1200.0,2.0,2.0,Nahar Group,Furnished,Chandivali,2020-01-06,50000.0,Apartment,Agent,2020,01
1165.0,2.0,2.0,K Raheja Corp,Furnished,Film City Road,2020-01-07,50000.0,Apartment,Agent,2020,01
995.0,2.0,2.0,Crescent Group,Furnished,Marol,2020-01-07,43000.0,Apartment,Agent,2020,01
950.0,2.0,2.0,Cooperative Group Housing Society,Semi-Furnished,Goregaon East,2020-01-08,45000.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,Nahar Group,Furnished,Chandivali,2019-11-25,48000.0,Apartment,Agent,2019,11
1100.0,2.0,2.0,Satra Group,Semi-Furnished,Chembur,2020-01-05,50000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,The Wadhwa Group,Semi-Furnished,Ghatkopar West,2020-01-09,42000.0,Apartment,Agent,2020,01
940.0,2.0,2.0,Elpro International,Semi-Furnished,"Thakur Village, Kandivali East",2019-12-25,42000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,Serenity Groups,Unfurnished,Andheri West,2019-12-21,40000.0,Apartment,Agent,2019,12
1500.0,2.0,2.0,JP Infra,Semi-Furnished,Goregaon East,2020-01-04,43000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Rajesh LifeSpaces,Furnished,Vikhroli West,2019-12-17,48000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Hubtown Limited,Semi-Furnished,Andheri East,2020-01-13,41000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Ahimsa group,Unfurnished,Malad West,2020-01-08,40000.0,Apartment,Agent,2020,01
960.0,2.0,2.0,Kabra Group,Unfurnished,Goregaon West,2020-01-13,40000.0,Apartment,Agent,2020,01
950.0,2.0,2.0,Hiranandani Group,Semi-Furnished,Powai,2020-01-06,50000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Omkar Realtors and Developers Pvt. Ltd.,Unfurnished,Film City Road,2020-01-03,40000.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,Lalani Builders And Developers,Furnished,Film City Road,2020-01-05,40000.0,Apartment,Agent,2020,01
995.0,2.0,2.0,RNA Corp,Furnished,Poonam Nagar,2020-01-07,43000.0,Apartment,Agent,2020,01
970.0,2.0,2.0,Palam spring of groups,Semi-Furnished,Malad West,2020-01-03,42200.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,Group Seven,Furnished,Gokuldham,2020-01-11,45000.0,Apartment,Agent,2020,01
1200.0,2.0,2.0,Kalpataru Limited,Semi-Furnished,Akurli Nagar,2019-12-23,50000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,Gundecha Developers,Furnished,"Thakur Village, Kandivali East",2020-01-03,40000.0,Apartment,Agent,2020,01
960.0,2.0,2.0,Bolenath Developer,Semi-Furnished,Chembur,2019-11-19,46000.0,Apartment,Agent,2019,11
1100.0,2.0,2.0,Srishti Group,Unfurnished,Chandivali,2019-12-27,49000.0,Apartment,Agent,2019,12
1105.0,2.0,2.0,Nahar Group,Unfurnished,Chandivali,2020-01-02,49000.0,Apartment,Agent,2020,01
800.0,2.0,2.0,Ajmera Realty & Infra India Ltd.,Semi-Furnished,Wadala,2019-11-29,50000.0,Apartment,Agent,2019,11
1307.0,2.0,2.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2019-12-05,48000.0,Apartment,Agent,2019,12
1200.0,2.0,2.0,K Raheja Construction,Semi-Furnished,Mindspace,2020-01-04,48000.0,Apartment,Agent,2020,01
1070.0,2.0,2.0,Supreme Universal,Semi-Furnished,Powai,2020-01-13,50000.0,Apartment,Agent,2020,01
700.0,2.0,2.0,Raheja Universal Pvt Ltd.,Semi-Furnished,"Thakur Village, Kandivali East",2019-11-14,40000.0,Apartment,Agent,2019,11
1050.0,2.0,2.0,Chaitanya Group,Unfurnished,Andheri West,2020-01-13,45000.0,Apartment,Agent,2020,01
1150.0,2.0,2.0,DSK Developers,Unfurnished,Andheri East,2020-01-13,40000.0,Apartment,Agent,2020,01
1290.0,2.0,2.0,JP Infra,Unfurnished,Film City Road,2019-12-20,48000.0,Apartment,Agent,2019,12
800.0,2.0,2.0,Lodha Group,Semi-Furnished,Kanjurmarg East,2020-01-13,40000.0,Apartment,Agent,2020,01
1000.0,2.0,2.0,Hiranandani Group,Semi-Furnished,Powai,2019-12-15,50000.0,Apartment,Agent,2019,12
795.0,2.0,2.0,Ajmera Group,Unfurnished,Wadala East,2020-01-08,40000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Ravi Group,Furnished,Goregaon East,2020-01-09,45000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Group Seven,Semi-Furnished,Film City Road,2019-11-16,43000.0,Apartment,Agent,2019,11
960.0,2.0,2.0,Nahar Group,Semi-Furnished,Chandivali,2019-11-29,49000.0,Apartment,Agent,2019,11
950.0,2.0,2.0,The Wadhwa Group,Semi-Furnished,Ghatkopar West,2020-01-08,50000.0,Apartment,Agent,2020,01
1310.0,2.0,2.0,Mayfair Housing,Unfurnished,Kandivali West,2019-12-25,40000.0,Apartment,Agent,2019,12
950.0,2.0,2.0,Evershine Builders,Furnished,Veera Desai Chowk,2019-12-16,48000.0,Apartment,Agent,2019,12
728.0,2.0,2.0,Shakti and Group of Developer,Furnished,Jankalyan Nagar,2019-12-28,40000.0,Apartment,Agent,2019,12
1100.0,2.0,2.0,The Wadhwa Group,Unfurnished,Nityanand Nagar,2019-12-04,44000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,S D CORPORATION PVT. LTD.,Unfurnished,"Thakur Village, Kandivali East",2019-11-26,42000.0,Apartment,Agent,2019,11
1165.0,2.0,2.0,Runwal Developers,Semi-Furnished,Mulund West,2019-12-23,40000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,Nahar Group,Semi-Furnished,Powai,2019-12-28,48000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,RNA Corp,Semi-Furnished,JVLR-Jogeshwari Vikhroli Link Road,2019-12-12,45000.0,Apartment,Agent,2019,12
1100.0,2.0,2.0,Nahar Group,Unfurnished,Chandivali,2019-12-04,50000.0,Apartment,Agent,2019,12
1390.0,2.0,2.0,JP Infra,Semi-Furnished,Malad East,2019-12-12,49000.0,Apartment,Agent,2019,12
880.0,2.0,2.0,Godrej Properties,Unfurnished,Chembur,2019-12-18,45000.0,Apartment,Agent,2019,12
850.0,2.0,2.0,RNA NG Builders,Unfurnished,Andheri East,2019-11-20,40000.0,Apartment,Agent,2019,11
1103.0,2.0,2.0,Raheja Universal Pvt Ltd.,Semi-Furnished,"Thakur Village, Kandivali East",2019-12-18,42000.0,Apartment,Agent,2019,12
1400.0,2.0,2.0,Sea Princess Realty,Unfurnished,"Thakur Village, Kandivali East",2019-11-23,40000.0,Apartment,Agent,2019,11
1200.0,2.0,2.0,Lalani Group,Furnished,Film City Road,2019-12-27,50000.0,Apartment,Agent,2019,12
950.0,2.0,2.0,Cooperative Group Housing Society,Semi-Furnished,Film City,2019-12-30,45000.0,Apartment,Agent,2019,12
700.0,2.0,2.0,Sheth Creators,Semi-Furnished,Marol,2020-01-07,50000.0,Apartment,Agent,2020,01
900.0,2.0,2.0,Shree Dham Construction,Unfurnished,Juhu,2019-12-06,50000.0,Apartment,Agent,2019,12
900.0,2.0,2.0,Zaveri Construction,Unfurnished,Andheri West,2019-12-16,50000.0,Apartment,Agent,2019,12
1350.0,2.0,2.0,Mahindra Lifespace Developers Ltd.,Unfurnished,Bhandup West,2020-01-02,45000.0,Apartment,Agent,2020,01
950.0,2.0,2.0,Kukreja Construction Company,Semi-Furnished,Chembur,2019-12-13,50000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,The Gundecha Group,Unfurnished,Sakinaka,2019-11-14,45000.0,Apartment,Agent,2019,11
1100.0,2.0,2.0,Romell Group,Unfurnished,Goregaon East,2019-12-02,45000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,Maharaja Surajmal Developer,Unfurnished,Andheri West,2019-12-06,50000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,Acme Group,Unfurnished,Andheri West,2019-12-20,50000.0,Apartment,Agent,2019,12
1225.0,2.0,2.0,Rustomjee,Furnished,Goregaon East,2019-12-03,46000.0,Apartment,Agent,2019,12
1040.0,2.0,2.0,GHP Group,Semi-Furnished,Powai lake,2019-12-26,42000.0,Apartment,Agent,2019,12
850.0,2.0,2.0,The Wadhwa Group,Semi-Furnished,Link Road,2019-12-17,40000.0,Apartment,Agent,2019,12
1186.0,2.0,2.0,Godrej Properties,Semi-Furnished,Chembur,2019-12-10,45000.0,Apartment,Agent,2019,12
1000.0,2.0,2.0,Acme Builders Pvt Ltd,Semi-Furnished,Andheri East,2019-11-30,45000.0,Apartment,Agent,2019,11
1050.0,2.0,2.0,Mantri Realty,Furnished,Goregaon East,2020-01-04,42000.0,Apartment,Agent,2020,01
1200.0,2.0,2.0,Cooperative Group Housing Society,Unfurnished,Oshiwara,2020-01-07,45000.0,Apartment,Agent,2020,01
1200.0,2.0,2.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Andheri East,2019-11-19,47000.0,Apartment,Agent,2019,11
1150.0,2.0,2.0,Nahar Group,Semi-Furnished,Chandivali,2019-12-15,48000.0,Apartment,Agent,2019,12
950.0,2.0,2.0,Cooperative Group Housing Society,Unfurnished,Chembur,2019-11-29,46000.0,Apartment,Agent,2019,11
1250.0,2.0,2.0,AAP Realtors Ltd,Semi-Furnished,Mulund West,2019-12-06,40000.0,Apartment,Agent,2019,12
1050.0,2.0,2.0,Jain Group,Furnished,Malad West,2020-01-01,43000.0,Apartment,Agent,2020,01
980.0,2.0,2.0,Shapoorji Pallonji Real Estate,Semi-Furnished,Kandivali East,2020-01-11,40000.0,Apartment,Agent,2020,01
850.0,2.0,2.0,Cooperative Group Housing Society,Furnished,Goregaon East,2020-01-13,44400.0,Apartment,Agent,2020,01
980.0,2.0,2.0,Seth Developer,Unfurnished,Mulund West,2019-12-20,41000.0,Apartment,Agent,2019,12
1150.0,2.0,2.0,Nahar Group,Unfurnished,Chandivali,2020-01-11,47000.0,Apartment,Agent,2020,01
1050.0,2.0,2.0,Veena Developers,Semi-Furnished,Chembur,2020-01-13,45500.0,Apartment,Agent,2020,01
